item,itemLabel,startDate,endDate,sourceDate,psid
Q59102914,José Aníbal Lopes Rocha,1997,2002,2022-05-14,Q59102914-A5AC65D8-14EF-4F68-9853-867F77B44575
Q111994543,Simão Mateus Paulo,2002,2004,2022-05-14,Q111994543-F62C42A5-5AA7-4096-8489-24149B1D7911
Q111974283,Job Pedro Castelo Capapinha,2004,2008,2022-05-14,Q111974283-14BB7A76-E8CE-4360-8E5A-F1267E01741F
Q111974725,Francisca do Espírito Santos,2008,2010,2022-05-14,Q111974725-200950CE-E6C7-498E-B455-0389660AC4B1
Q111975103,José Maria Ferraz dos Santos,2010,2011,2022-05-14,Q111975103-A69FB14E-EF74-40E4-AF5B-F11FE2903ACF
Q16497857,Bento Joaquim Sebastião Francisco Bento,2012,2014,2022-05-14,Q16497857-32F761BD-FAB9-48BB-B0CC-161FAFDAB387
Q111994548,Graciano Francisco Domingos,2015,2016,2022-05-14,Q111994548-D7160082-4D7A-4549-B5FC-36E393BA5F78
Q5483447,Francisco Higino Lopes Carneiro,2016,2017,2022-05-14,Q5483447-DE56D65E-376E-455D-A7EC-91762AB84715
Q111994450,Adriano Mendes de Carvalho,2017,2019,2022-05-14,Q111994450-1ADAB9D1-C2EC-4E2F-9C1C-99069F14F6B9
Q111974374,Sérgio Luther Rescova Joaquim,2019,2020,2022-05-14,Q111974374-C7081339-338C-41E6-9CB0-09AB0F301698
Q16337620,Joana Lina Ramos Baptista Cândido,2020,2021,2022-05-14,Q16337620-8F4CC4F7-0C38-4F3D-ABC7-D5C55C0969B5
Q111954367,Ana Paula de Carvalho,2021,,,Q111954367-7EB97487-C831-4E79-903C-5E1CC4D5CDBA
